,CART Obj,CART Runtime,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,PBS Memory Usage,PBS Walltime,PBS CPUtime
1232,176,0.011834621,0.9995457,0.23,0.47,0.999545694,1.101814985,1.804245122,0.999497325,2.745011091,4.842640121,FlowRegOCT,21/07/2025 15:43,parkinsons,Quantile Thresholds,5,22,0,22,88,2,2,0.901764103,0.901764103,0,297.8990071,22228,724755261,0.10898724,TRUE,TRUE,Baseline,FALSE,2,0.0002,1509,3600,1,0,0,0.05,-1,-1,0,0.212832,302,296
1233,1669,0.070300579,0.5649562,12.5,22.22,0.564956195,29.24638987,39.98390957,0.562441056,76.86992693,102.1394539,FlowRegOCT,21/07/2025 15:39,kr-vs-kp,,,36,36,0,38,2,2,0.322215269,0.322215269,0,568.3779869,159,686029773,0.508671872,TRUE,TRUE,Baseline,FALSE,2,0.2,379,3600,1,0,0,0.05,-1,-1,0,0.440868,575,566
1234,995,0.011040688,0.7359479,0.01,0.02,,,,,,,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.724418659,0.724418659,0,0.093839169,1,191950624,0.013010408,TRUE,TRUE,Baseline,FALSE,1,0.0004,1902,3600,1,0,0,0.05,-1,-1,0,0.049048,4,3
1235,995,0.010905027,0.7365479,0.01,0.02,,,,,,,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.725018659,0.725018659,0,0.09146595,1,300075998,0.013010424,TRUE,TRUE,Baseline,FALSE,1,0.0001,1906,3600,1,0,0,0.05,-1,-1,0,0,4,3
1236,762,0.022464275,229,,,,,,,,,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.355393586,0.355393586,0,0.458799839,1,-1105362900,0.043516648,TRUE,TRUE,Baseline,FALSE,2,0.2,1910,3600,1,0,0,0.05,-1,-1,0,0,4,4
1237,995,0.011684895,0.7363479,0.01,0.02,,,,,,,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.724818659,0.724818659,0,0.096765995,1,1436670688,0.013010424,TRUE,TRUE,Baseline,FALSE,1,0.0002,1904,3600,1,0,0,0.05,-1,-1,0,0.105556,5,4
1238,1161,0.010728836,0.9601499,0.01,0.02,0.959712536,0.118196964,0.155862901,0.847467638,1.14952898,1.655782826,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.846009913,0.846009913,0,1.155215979,1,749739257,0.01186864,TRUE,TRUE,Baseline,FALSE,1,0.0001,1907,3600,1,0,0,0.05,-1,-1,0,0.123992,5,4
1239,1161,0.010899782,0.9599499,0.01,0.02,0.959512536,0.118589878,0.155862901,0.847267638,1.149600983,1.655782826,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.845809913,0.845809913,0,1.155320883,1,-157987348,0.011869008,TRUE,TRUE,Baseline,FALSE,1,0.0002,1905,3600,1,0,0,0.05,-1,-1,0,0.12434,5,4
1240,1161,0.01086235,0.9595499,0.01,0.02,0.959112536,0.118840933,0.155862901,0.846867638,1.149458885,1.655782826,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.845409913,0.845409913,0,1.155174017,1,-1070109730,0.011868736,TRUE,TRUE,Baseline,FALSE,1,0.0004,1903,3600,1,0,0,0.05,-1,-1,0,0.124368,5,4
1241,1161,0.025523901,0.5603499,0.06,0.12,0.560349854,0.48960495,0.635126649,0.457142857,1.143229008,1.446957991,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.446209913,0.446209913,0,1.157468796,5,-734279374,0.043503128,TRUE,TRUE,Baseline,FALSE,2,0.2,1911,3600,1,0,0,0.05,-1,-1,0,0.141444,6,5
1242,1161,0.025505543,0.6154519,0.09,0.15,0.615451895,0.529371023,0.781345078,0.579737609,1.76691103,2.86212396,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.546209913,0.546209913,0,1.847296,7,-172503647,0.043127528,TRUE,TRUE,Baseline,FALSE,2,0.1,1912,3600,1,0,0,0.05,-1,-1,0,0.074396,6,5
1243,762,0.027658939,148,,,,,,,,,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.255393586,0.255393586,0,0.459353924,1,-1338311805,0.0435166,TRUE,TRUE,Baseline,FALSE,2,0.3,1908,3600,1,0,0,0.05,-1,-1,0,0.050168,6,5
1244,762,0.022557497,0.3603499,0.04,0.08,0.360349854,0.533586979,0.688995325,0.323148135,1.537877083,2.055527526,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.255393586,0.255393586,0,1.816353083,17,406924300,0.04371612,TRUE,TRUE,Baseline,FALSE,2,0.3,1909,3600,1,0,0,0.05,-1,-1,0,0.148636,6,5
1245,1161,0.023700714,0.7701509,0.08,0.18,0.770150892,0.680222034,0.912749995,0.760409188,1.399196148,2.007339704,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.646209913,0.646209913,0,2.326034069,217,1509008998,0.04134244,TRUE,TRUE,Baseline,FALSE,2,0.1,1913,3600,1,0,0,0.05,-1,-1,0,0.159644,6,6
1246,426,0.024991512,0.90432,3.56,5.1,0.904,8.908998013,12.25168542,0.8952,41.14973497,62.39905597,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.6288,0.6288,0,629.5462191,18139,1677353386,0.404559416,TRUE,TRUE,Baseline,FALSE,3,0.02,42,3600,1,0,0,0.05,-1,-1,0,0.495236,690,629
1247,519,0.051529646,0.7923517,23.06,48.37,0.792348818,35.89208388,64.72473383,0.792339689,97.40909791,170.7393705,FlowRegOCT,21/07/2025 15:46,wdbc,Quantile Thresholds,5,30,0,30,120,2,2,0.752126538,0.752126538,0,123.341825,239,-1169915839,0.316015512,TRUE,TRUE,Baseline,FALSE,3,0.08,1807,3600,1,0,0,0.05,-1,-1,0,0.329288,129,127
1248,1161,0.034851789,0.6754519,0.1,0.16,0.675451895,0.570297003,0.798589414,0.639008746,1.802711964,2.656363798,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.606209913,0.606209913,0,1.874750853,9,376407418,0.042734312,TRUE,TRUE,Baseline,FALSE,2,0.08,1914,3600,1,0,0,0.05,-1,-1,0,0.017784,7,6
1249,1199,0.02593255,0.8914519,0.09,0.15,0.891451895,0.539283037,0.787236299,0.869056228,3.945152998,6.140891968,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.841906706,0.841906706,0,4.132560968,12,-1902701002,0.041968344,TRUE,TRUE,Baseline,FALSE,2,0.008,1924,3600,1,0,0,0.05,-1,-1,0,0,8,7
1250,1199,0.027150631,0.8554519,0.1,0.17,0.855451895,0.594461918,0.840199823,0.831694164,3.532655001,5.201350046,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.793906706,0.793906706,0,3.734913826,11,-1724999436,0.04204612,TRUE,TRUE,Baseline,FALSE,2,0.02,1920,3600,1,0,0,0.05,-1,-1,0,0,8,7
1251,1161,0.025175095,0.7354519,0.11,0.18,0.735451895,0.580120087,0.845457851,0.702511321,4.070631027,6.086309612,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.666209913,0.666209913,0,4.198352098,5,-884746336,0.0424762,TRUE,TRUE,Baseline,FALSE,2,0.06,1916,3600,1,0,0,0.05,-1,-1,0,0.148364,8,7
1252,1199,0.026575327,0.8854519,0.1,0.17,0.885451895,0.57187891,0.821207407,0.864077973,4.192093849,6.266851315,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.833906706,0.833906706,0,4.447993994,9,1349505021,0.041965248,TRUE,TRUE,Baseline,FALSE,2,0.01,1922,3600,1,0,0,0.05,-1,-1,0,0.154308,9,8
1253,1161,0.02533102,0.7954519,0.09,0.15,0.795451895,0.549235106,0.803014133,0.761895273,4.431874037,6.7864224,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.726209913,0.726209913,0,4.617453098,7,-1211804443,0.042398376,TRUE,TRUE,Baseline,FALSE,2,0.04,1918,3600,1,0,0,0.05,-1,-1,0,0.150624,10,8
1254,1161,0.026215553,0.8584899,0.08,0.17,0.858489885,0.717525959,1.021397707,0.852273583,1.651243925,2.477342602,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.726209913,0.726209913,0,4.301629066,527,-190485764,0.0410508,TRUE,TRUE,Baseline,FALSE,2,0.06,1917,3600,1,0,0,0.05,-1,-1,0,0.1506,10,8
1255,1161,0.02434063,0.8139102,0.08,0.17,0.813910177,0.693919182,0.897291066,0.80551318,3.790417194,4.968815203,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.686209913,0.686209913,0,4.751435041,266,7608655,0.0410926,TRUE,TRUE,Baseline,FALSE,2,0.08,1915,3600,1,0,0,0.05,-1,-1,0,0.046308,10,8
1256,1161,0.023080349,0.9039325,0.07,0.15,0.903932528,0.643139124,0.875237217,0.900803882,1.175317049,1.760477285,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.766209913,0.766209913,0,5.748745203,1258,272812065,0.040953584,TRUE,TRUE,Baseline,FALSE,2,0.04,1919,3600,1,0,0,0.05,-1,-1,0,0.146484,10,9
1257,1229,0.026979208,0.975091,0.07,0.13,0.975090985,0.773257971,0.997807497,0.973312788,1.454627037,2.003979585,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.855772595,0.855772595,0,5.731953144,1195,1309581115,0.040642544,TRUE,TRUE,Baseline,FALSE,2,0.01,1923,3600,1,0,0,0.05,-1,-1,0,0.14696,10,9
1258,471,0.058461428,0.670123,15.01,33.79,0.670123023,18.62837291,41.63754055,0.664837197,43.88684702,93.5636001,FlowRegOCT,21/07/2025 15:46,wdbc,Quantile Buckets,5,30,0,30,150,2,2,0.627768014,0.627768014,0,135.2454379,387,1965348727,0.23036848,TRUE,TRUE,Baseline,FALSE,3,0.1,1804,3600,1,0,0,0.05,-1,-1,0,0.293016,141,139
1259,176,0.012036324,0.9990914,0.21,0.44,0.999091393,1.101840019,1.822676653,0.999071084,1.791671038,3.163770146,FlowRegOCT,21/07/2025 15:43,parkinsons,Quantile Thresholds,5,22,0,22,88,2,2,0.900964103,0.900964103,0,314.41765,25041,574466979,0.102336752,TRUE,TRUE,Baseline,FALSE,2,0.0004,1507,3600,1,0,0,0.05,-1,-1,0,0.21062,318,312
1260,176,0.012284756,0.990914,0.18,0.37,0.990914023,1.029970884,1.622567439,0.990598199,2.416561842,4.145714814,FlowRegOCT,21/07/2025 15:43,parkinsons,Quantile Thresholds,5,22,0,22,88,2,2,0.886564103,0.886564103,0,316.254581,37971,-838497296,0.106813416,TRUE,TRUE,Baseline,FALSE,2,0.004,1497,3600,1,0,0,0.05,-1,-1,0,0.205244,320,314
1261,1229,0.025947094,0.9799811,0.08,0.16,0.979981145,0.657516003,0.893222606,0.97899982,1.292327881,1.998469104,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.863772595,0.863772595,0,9.796114922,1999,-1251470843,0.044611488,TRUE,TRUE,Baseline,FALSE,2,0.008,1925,3600,1,0,0,0.05,-1,-1,0,0.149144,14,13
1262,1211,0.031704187,0.9510387,0.07,0.14,0.951038744,0.740458965,0.865171985,0.948801415,1.491874933,2.092484848,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.822653061,0.822653061,0,9.380622864,1761,-1107264776,0.043894016,TRUE,TRUE,Baseline,FALSE,2,0.02,1921,3600,1,0,0,0.05,-1,-1,0,0.152696,15,14
1263,1199,0.025470495,0.9124519,0.12,0.2,0.912451895,0.602379084,0.891658602,0.892283665,3.695496082,5.601183075,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.869906706,0.869906706,0,3.832101107,7,1650416308,0.04330912,TRUE,TRUE,Baseline,FALSE,2,0.001,1932,3600,1,0,0,0.05,-1,-1,0,0.146044,8,7
1264,1199,0.026606798,0.9130519,0.12,0.2,0.913051895,0.612799168,0.891658617,0.890466988,4.064352989,6.071671023,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.870706706,0.870706706,0,4.219949007,7,-2098747335,0.042103312,TRUE,TRUE,Baseline,FALSE,2,0.0008,1934,3600,1,0,0,0.05,-1,-1,0,0.154268,8,7
1265,1199,0.025403738,0.8974519,0.1,0.17,0.897451895,0.575690985,0.828529774,0.873537452,4.311346054,6.642968851,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.849906706,0.849906706,0,4.520965099,9,-1058011388,0.04196836,TRUE,TRUE,Baseline,FALSE,2,0.006,1926,3600,1,0,0,0.05,-1,-1,0,0.151824,8,8
1266,1199,0.02569294,0.9094519,0.1,0.16,0.909451895,0.55887413,0.808714459,0.888769049,3.747511148,5.753697861,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.865906706,0.865906706,0,3.944575071,8,1413921074,0.041965248,TRUE,TRUE,Baseline,FALSE,2,0.002,1930,3600,1,0,0,0.05,-1,-1,0,0.070676,9,7
1267,1199,0.026674271,0.9034519,0.11,0.18,0.903451895,0.609917164,0.889217272,0.881241559,3.952058077,6.047962871,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.857906706,0.857906706,0,4.145411015,8,1337389654,0.041968344,TRUE,TRUE,Baseline,FALSE,2,0.004,1928,3600,1,0,0,0.05,-1,-1,0,0,9,7
1268,168,0.048336983,0.8660267,2.4,3.74,0.866023181,8.40764308,12.7372042,0.866013149,12.6395421,20.7041317,FlowRegOCT,21/07/2025 15:44,parkinsons,Quantile Thresholds,5,22,0,22,88,2,2,0.741538462,0.741538462,0,289.4465001,5298,-1834123371,0.323375648,TRUE,TRUE,Baseline,FALSE,4,0.06,1557,3600,1,0,0,0.05,-1,-1,0,0.40614,294,290
1269,1229,0.030843735,0.9849012,0.07,0.13,0.984901238,0.719202995,0.87595376,0.984237727,1.740453005,2.568352043,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.871772595,0.871772595,0,5.515117168,1392,-1993704957,0.040603648,TRUE,TRUE,Baseline,FALSE,2,0.006,1927,3600,1,0,0,0.05,-1,-1,0,0.146564,12,10
1270,1229,0.026307106,0.9948815,0.07,0.14,0.994881508,0.665780067,0.879774185,0.994574821,1.500473976,2.314006594,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.887772595,0.887772595,0,7.029191971,1551,-1239924563,0.040564784,TRUE,TRUE,Baseline,FALSE,2,0.002,1931,3600,1,0,0,0.05,-1,-1,0,0.150892,12,10
1271,1229,0.025678635,0.9898416,0.06,0.14,0.989841646,0.659928083,0.970637624,0.989260499,1.205314875,1.964561881,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.879772595,0.879772595,0,7.438421011,1438,1143527911,0.044302336,TRUE,TRUE,Baseline,FALSE,2,0.004,1929,3600,1,0,0,0.05,-1,-1,0,0.157224,12,11
1272,1229,0.024957657,0.9974408,0.07,0.14,0.997440754,0.64608407,0.885012358,0.997247427,1.535616159,2.494605905,FlowRegOCT,21/07/2025 15:48,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.891772595,0.891772595,0,9.70320797,1767,462762472,0.044796064,TRUE,TRUE,Baseline,FALSE,2,0.001,1933,3600,1,0,0,0.05,-1,-1,0,0.151708,14,13
1273,1161,0.047677279,0.5603499,0.09,0.13,0.560349854,1.549983978,1.967536319,0.446938776,2.610010147,3.503690502,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.446209913,0.446209913,0,2.616240978,1,1065044949,0.126550016,TRUE,TRUE,Baseline,FALSE,3,0.2,1947,3600,1,0,0,0.05,-1,-1,0,0.184108,7,6
1274,519,0.027759314,0.8906555,3.6,8.07,0.890650157,8.602983952,15.3185694,0.890648996,10.43858385,18.50831372,FlowRegOCT,21/07/2025 15:46,wdbc,Quantile Thresholds,5,30,0,30,120,2,2,0.832126538,0.832126538,0,170.0672441,1273,-2138091392,0.131666504,TRUE,TRUE,Baseline,FALSE,2,0.04,1775,3600,1,0,0,0.05,-1,-1,0,0.213124,175,171
1275,762,0.054080248,438,,,,,,,,,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.255393586,0.255393586,0,1.225548029,1,-928503676,0.131943184,TRUE,TRUE,Baseline,FALSE,3,0.3,1944,3600,1,0,0,0.05,-1,-1,0,0.236324,8,6
1276,762,0.050954342,774,,,,,,,,,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.355393586,0.355393586,0,1.421792984,1,-1585653602,0.1319432,TRUE,TRUE,Baseline,FALSE,3,0.2,1946,3600,1,0,0,0.05,-1,-1,0,0.238912,8,6
1277,1199,0.026125669,0.9142519,0.12,0.2,0.914251895,0.595045805,0.853512801,0.888709145,3.513689995,5.362010138,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.872306706,0.872306706,0,3.69084096,7,1630271479,0.042324912,TRUE,TRUE,Baseline,FALSE,2,0.0004,1938,3600,1,0,0,0.05,-1,-1,0,0.156512,8,7
1278,1199,0.028306007,0.9151519,0.1,0.15,0.915151895,0.589900017,0.834785385,0.8930719,3.418351173,4.975978185,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.873506706,0.873506706,0,3.571559191,7,-176891100,0.04761696,TRUE,TRUE,Baseline,FALSE,2,0.0001,1942,3600,1,0,0,0.05,-1,-1,0,0.155548,8,7
1279,1199,0.026019335,0.9148519,0.11,0.19,0.914851895,0.575544119,0.851435082,0.894062657,4.254288197,6.328113957,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.873106706,0.873106706,0,4.360695124,7,-1704121570,0.041945648,TRUE,TRUE,Baseline,FALSE,2,0.0002,1940,3600,1,0,0,0.05,-1,-1,0,0.150084,9,8
1280,762,0.048295021,0.3603499,0.13,0.16,0.360349854,1.387663126,1.766820978,0.314766823,3.372134924,4.504490733,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.255393586,0.255393586,0,3.713387966,35,-1730556873,0.127172544,TRUE,TRUE,Baseline,FALSE,3,0.3,1945,3600,1,0,0,0.05,-1,-1,0,0.23406,10,8
1281,1229,0.026531935,0.9997441,0.13,0.27,0.999744075,0.724570036,1.007493221,0.999727551,1.500478029,2.370613066,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.895372595,0.895372595,0,4.902455091,1485,1065368175,0.040564784,TRUE,TRUE,Baseline,FALSE,2,0.0001,1943,3600,1,0,0,0.05,-1,-1,0,0.03484,10,8
1282,1229,0.025445938,0.9984645,0.07,0.15,0.998464452,0.661293983,0.890176993,0.998356635,1.4325068,2.24622378,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.893372595,0.893372595,0,5.149132967,1632,-1481035664,0.040564768,TRUE,TRUE,Baseline,FALSE,2,0.0006,1937,3600,1,0,0,0.05,-1,-1,0,0.149604,10,9
1283,519,0.049068689,0.8405562,16.89,40.89,0.840554193,24.87070298,53.18918723,0.840550613,48.24447989,95.12857423,FlowRegOCT,21/07/2025 15:46,wdbc,Quantile Thresholds,5,30,0,30,120,2,2,0.792126538,0.792126538,0,143.3849599,460,1095778319,0.315179272,TRUE,TRUE,Baseline,FALSE,3,0.06,1809,3600,1,0,0,0.05,-1,-1,0,0.301648,149,146
1284,1229,0.025547981,0.9994882,0.1,0.2,0.999488151,0.680906057,0.94217478,0.999443055,1.631978035,2.606763622,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.894972595,0.894972595,0,6.320446014,1363,1354051656,0.040564784,TRUE,TRUE,Baseline,FALSE,2,0.0002,1941,3600,1,0,0,0.05,-1,-1,0,0.15158,11,9
1285,1199,0.032724619,0.9136519,0.13,0.2,0.913651895,0.747989893,0.89161035,0.894867823,4.231925011,5.621849989,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.871506706,0.871506706,0,4.40514183,9,-471641628,0.043538104,TRUE,TRUE,Baseline,FALSE,2,0.0006,1936,3600,1,0,0,0.05,-1,-1,0,0.154244,12,10
1286,1229,0.027969837,0.9989763,0.07,0.15,0.998976302,0.704182863,1.015453741,0.998903796,1.514040947,2.397349783,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.894172595,0.894172595,0,9.112304926,1244,1699896034,0.044852896,TRUE,TRUE,Baseline,FALSE,2,0.0004,1939,3600,1,0,0,0.05,-1,-1,0,0.155356,15,13
1287,218,0.013589382,0.919309,0.22,0.28,0.919309012,1.608943939,2.030169199,0.909648763,4.956583023,7.046789697,FlowRegOCT,21/07/2025 15:41,spect,,,22,22,0,22,2,2,0.800479401,0.800479401,0,479.023124,45261,-1160817950,0.169216448,TRUE,TRUE,Baseline,FALSE,3,0.004,766,3600,1,0,0,0.05,-1,-1,0,0.27574,483,476
1288,1229,0.028544188,0.9979526,0.07,0.14,0.997952603,0.690531015,0.883617571,0.997802936,1.782672167,2.763916328,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.892572595,0.892572595,0,11.67780304,1635,-1501724129,0.04415084,TRUE,TRUE,Baseline,FALSE,2,0.0008,1935,3600,1,0,0,0.05,-1,-1,0,0.1568,18,16
1289,1161,0.049765348,0.8139102,0.18,0.24,0.813910177,1.886594057,2.413163309,0.808224343,7.661145926,10.00565759,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.686209913,0.686209913,0,9.190109968,202,-173636980,0.124739504,TRUE,TRUE,Baseline,FALSE,3,0.08,1951,3600,1,0,0,0.05,-1,-1,0,0.1985,14,13
1290,1161,0.056703091,0.7701509,0.17,0.21,0.770150892,2.227526188,2.394808954,0.760445952,6.69750905,8.023889567,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.646209913,0.646209913,0,7.914343119,172,-776423801,0.124997632,TRUE,TRUE,Baseline,FALSE,3,0.1,1949,3600,1,0,0,0.05,-1,-1,0,0.231172,15,13
1291,1161,0.051367044,0.79,0.38,0.5,0.79,2.059642076,2.835841348,0.778761535,4.154397011,5.946731548,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.666209913,0.666209913,0,11.67463899,513,537533087,0.12418128,TRUE,TRUE,Baseline,FALSE,3,0.06,1952,3600,1,0,0,0.05,-1,-1,0,0.20554,17,16
1292,1161,0.049495697,0.65,0.55,0.7,0.65,2.242012024,3.180415544,0.630371606,6.101963043,8.821552152,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.546209913,0.546209913,0,12.46872401,248,1094494405,0.12533224,TRUE,TRUE,Baseline,FALSE,3,0.1,1948,3600,1,0,0,0.05,-1,-1,0,0.206324,17,16
1293,1161,0.062836885,0.72,0.42,0.49,0.72,2.511608124,2.855369487,0.704965258,7.313905954,9.495814718,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.606209913,0.606209913,0,10.99963403,179,1447085316,0.124705552,TRUE,TRUE,Baseline,FALSE,3,0.08,1950,3600,1,0,0,0.05,-1,-1,0,0.23792,17,16
1294,1161,0.048922539,0.8584899,0.17,0.23,0.858489885,1.872255087,2.424304462,0.8534271,7.571629047,9.976141096,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.726209913,0.726209913,0,16.11062312,1082,1330433474,0.124428304,TRUE,TRUE,Baseline,FALSE,3,0.06,1953,3600,1,0,0,0.05,-1,-1,0,0.195276,21,20
1295,1161,0.05354619,0.86,0.43,0.53,0.86,2.157639027,2.885655392,0.852902006,4.55854702,6.400859059,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.726209913,0.726209913,0,20.40533113,1275,784195434,0.123554576,TRUE,TRUE,Baseline,FALSE,3,0.04,1954,3600,1,0,0,0.05,-1,-1,0,0.20576,26,24
1296,762,0.094624996,642,,,,,,,,,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.255393586,0.255393586,0,0.649415016,1,-1128221000,0.143045152,TRUE,TRUE,Baseline,FALSE,4,0.3,1980,3600,1,0,0,0.05,-1,-1,0,0,7,6
1297,533,0.035668612,0.968323,6.11,14.43,0.968323023,8.832964897,19.56032738,0.967442652,23.12285304,51.80156742,FlowRegOCT,21/07/2025 15:46,wdbc,Quantile Buckets,5,30,0,30,150,2,2,0.934331107,0.934331107,0,191.398793,1685,1052807081,0.189107592,TRUE,TRUE,Baseline,FALSE,2,0.0006,1792,3600,1,0,0,0.05,-1,-1,0,0.244696,196,192
1298,762,0.133436441,1223,,,,,,,,,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.355393586,0.355393586,0,2.044389009,1,904223959,0.143045232,TRUE,TRUE,Baseline,FALSE,4,0.2,1982,3600,1,0,0,0.05,-1,-1,0,0.262444,10,9
1299,1161,0.099961042,0.5603499,0.26,0.33,0.560349854,1.426613092,2.335530713,0.45787172,3.06643796,4.720620653,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.446209913,0.446209913,0,3.170691967,3,-1779179820,0.135769936,TRUE,TRUE,Baseline,FALSE,4,0.2,1983,3600,1,0,0,0.05,-1,-1,0,0.274044,10,8
1300,762,0.120957851,0.3603499,0.3,0.3,0.360349854,1.892094135,2.239476763,0.255685131,4.856486082,6.00127764,FlowRegOCT,21/07/2025 15:49,banknote,Quantile Thresholds,5,4,0,4,16,2,2,0.255393586,0.255393586,0,4.863090992,1,580121174,0.135769856,TRUE,TRUE,Baseline,FALSE,4,0.3,1981,3600,1,0,0,0.05,-1,-1,0,0.279192,13,12
